Tissue	Stage	CNA_type	GeneA	GeneB	MutAFreq	CNAFreq	FreqMutB	NoMutA_WT_NoMutB	NoMutA_WT_MutB	MutA_WT_NoMutB	MutA_WT_MutB	NoMutA_CNA_NoMutB	NoMutA_CNA_MutB	MutA_CNA_NoMutB	MutA_CNA_MutB
Core-GI	Metastasis	Loss	SMAD4	KMT2D	0.0935539075869937	0.473474044495151	0.026811180832858	795	33	65	3	726	8	97	3
Core-GI	Metastasis	Loss	SMAD4	KRAS	0.0935539075869937	0.473474044495151	0.347974900171135	547	281	32	36	492	242	50	50
Core-GI	Metastasis	Loss	SMAD4	MAP2K4	0.0935539075869937	0.473474044495151	0.0108385624643468	817	11	67	1	725	9	98	2
Core-GI	Metastasis	Loss	SMAD4	MGA	0.0935539075869937	0.473474044495151	0.0148317170564746	814	14	65	3	722	12	99	1
Core-GI	Metastasis	Loss	SMAD4	NCOR1	0.0935539075869937	0.473474044495151	0.0125499144324016	813	15	67	1	726	8	98	2
Core-GI	Metastasis	Loss	SMAD4	NF1	0.0935539075869937	0.473474044495151	0.0148317170564746	811	17	66	2	726	8	97	3
Core-GI	Metastasis	Loss	SMAD4	NRAS	0.0935539075869937	0.473474044495151	0.031374786081004	813	15	66	2	700	34	93	7
Core-GI	Metastasis	Loss	SMAD4	PBRM1	0.0935539075869937	0.473474044495151	0.0114090131203651	814	14	65	3	730	4	97	3
Core-GI	Metastasis	Loss	SMAD4	PIK3CA	0.0935539075869937	0.473474044495151	0.115231032515687	742	86	57	11	644	90	84	16
Core-GI	Metastasis	Loss	SMAD4	PIK3R1	0.0935539075869937	0.473474044495151	0.0171135196805476	816	12	66	2	715	19	99	1
Core-GI	Metastasis	Loss	SMAD4	PTEN	0.0935539075869937	0.473474044495151	0.0330861380490588	801	27	63	5	710	24	97	3
Core-GI	Metastasis	Loss	SMAD4	RB1	0.0935539075869937	0.473474044495151	0.0119794637763833	815	13	67	1	727	7	97	3
Core-GI	Metastasis	Loss	SMAD4	RNF43	0.0935539075869937	0.473474044495151	0.0319452367370223	792	36	63	5	724	10	94	6
Core-GI	Metastasis	Loss	SMAD4	SETD2	0.0935539075869937	0.473474044495151	0.0102681118083286	814	14	65	3	731	3	99	1
Core-GI	Metastasis	Loss	SMAD4	SMAD2	0.0935539075869937	0.473474044495151	0.0136908157444381	819	9	65	3	720	14	98	2
Core-GI	Metastasis	Loss	SMAD4	SMAD3	0.0935539075869937	0.473474044495151	0.0148317170564746	814	14	67	1	721	13	99	1
Core-GI	Metastasis	Loss	SMAD4	SOX9	0.0935539075869937	0.473474044495151	0.058185966913862	777	51	58	10	702	32	88	12
Core-GI	Metastasis	Loss	SMAD4	TCF7L2	0.0935539075869937	0.473474044495151	0.0444951511694238	791	37	63	5	700	34	94	6
Core-GI	Metastasis	Loss	SMAD4	TERT	0.0935539075869937	0.473474044495151	0.0125499144324016	816	12	66	2	724	10	98	2
Core-GI	Metastasis	Loss	SMAD4	TGFBR2	0.0935539075869937	0.473474044495151	0.0148317170564746	805	23	67	1	729	5	99	1
Core-GI	Metastasis	Loss	SMAD4	TP53	0.0935539075869937	0.473474044495151	0.656588705077011	385	443	30	38	154	580	17	83
Core-GI	Metastasis	Loss	TP53	AMER1	0.656588705077011	0.325156873930405	0.0353679406731318	476	16	644	15	88	5	452	29
Core-GI	Metastasis	Loss	TP53	APC	0.656588705077011	0.325156873930405	0.521391899600685	350	142	298	361	40	53	127	354
Core-GI	Metastasis	Loss	TP53	ARID1A	0.656588705077011	0.325156873930405	0.0587564175698802	446	46	622	37	91	2	460	21
Core-GI	Metastasis	Loss	TP53	ARID2	0.656588705077011	0.325156873930405	0.0154021677124929	482	10	647	12	90	3	475	6
Core-GI	Metastasis	Loss	TP53	ASXL1	0.656588705077011	0.325156873930405	0.0154021677124929	478	14	653	6	92	1	471	10
Core-GI	Metastasis	Loss	TP53	ATM	0.656588705077011	0.325156873930405	0.0262407301768397	465	27	654	5	83	10	473	8
Core-GI	Metastasis	Loss	TP53	BCOR	0.656588705077011	0.325156873930405	0.0131203650884199	482	10	650	9	92	1	474	7
Core-GI	Metastasis	Loss	TP53	BRAF	0.656588705077011	0.325156873930405	0.0530519110096977	469	23	619	40	90	3	451	30
Core-GI	Metastasis	Loss	TP53	BRCA2	0.656588705077011	0.325156873930405	0.0119794637763833	481	11	652	7	90	3	477	4
Core-GI	Metastasis	Loss	TP53	CDH1	0.656588705077011	0.325156873930405	0.0114090131203651	483	9	649	10	92	1	477	4
Core-GI	Metastasis	Loss	TP53	CDKN2A	0.656588705077011	0.325156873930405	0.0154021677124929	490	2	642	17	92	1	472	9
Core-GI	Metastasis	Loss	TP53	CIC	0.656588705077011	0.325156873930405	0.0102681118083286	481	11	650	9	92	1	480	1
Core-GI	Metastasis	Loss	TP53	CREBBP	0.656588705077011	0.325156873930405	0.0108385624643468	479	13	652	7	92	1	479	2
Core-GI	Metastasis	Loss	TP53	CTNNB1	0.656588705077011	0.325156873930405	0.0165430690245294	480	12	651	8	92	1	469	12
Core-GI	Metastasis	Loss	TP53	EP300	0.656588705077011	0.325156873930405	0.0114090131203651	479	13	655	4	92	1	475	6
Core-GI	Metastasis	Loss	TP53	ERBB2	0.656588705077011	0.325156873930405	0.0250998288648032	477	15	646	13	88	5	466	15
Core-GI	Metastasis	Loss	TP53	ERBB3	0.656588705077011	0.325156873930405	0.0154021677124929	483	9	653	6	90	3	468	13
Core-GI	Metastasis	Loss	TP53	FAT1	0.656588705077011	0.325156873930405	0.0114090131203651	479	13	653	6	92	1	477	4
Core-GI	Metastasis	Loss	TP53	FBXW7	0.656588705077011	0.325156873930405	0.0644609241300628	461	31	609	50	90	3	450	31
Core-GI	Metastasis	Loss	TP53	GNAS	0.656588705077011	0.325156873930405	0.0376497432972048	443	49	645	14	91	2	476	5
Core-GI	Metastasis	Loss	TP53	KIT	0.656588705077011	0.325156873930405	0.0610382201939532	407	85	655	4	83	10	478	3
Core-GI	Metastasis	Loss	TP53	KMT2B	0.656588705077011	0.325156873930405	0.0125499144324016	476	16	653	6	92	1	479	2
Core-GI	Metastasis	Loss	TP53	KMT2C	0.656588705077011	0.325156873930405	0.0136908157444381	482	10	650	9	90	3	476	5
Core-GI	Metastasis	Loss	TP53	KMT2D	0.656588705077011	0.325156873930405	0.026811180832858	460	32	648	11	91	2	476	5
Core-GI	Metastasis	Loss	TP53	KRAS	0.656588705077011	0.325156873930405	0.347974900171135	310	182	432	227	57	36	318	163
Core-GI	Metastasis	Loss	TP53	MAP2K4	0.656588705077011	0.325156873930405	0.0108385624643468	486	6	649	10	92	1	475	6
Core-GI	Metastasis	Loss	TP53	MGA	0.656588705077011	0.325156873930405	0.0148317170564746	478	14	651	8	89	4	478	3
Core-GI	Metastasis	Loss	TP53	NCOR1	0.656588705077011	0.325156873930405	0.0125499144324016	482	10	653	6	90	3	474	7
Core-GI	Metastasis	Loss	TP53	NF1	0.656588705077011	0.325156873930405	0.0148317170564746	478	14	652	7	91	2	474	7
Core-GI	Metastasis	Loss	TP53	NRAS	0.656588705077011	0.325156873930405	0.031374786081004	479	13	646	13	90	3	451	30
Core-GI	Metastasis	Loss	TP53	PBRM1	0.656588705077011	0.325156873930405	0.0114090131203651	485	7	650	9	92	1	474	7
Core-GI	Metastasis	Loss	TP53	PIK3CA	0.656588705077011	0.325156873930405	0.115231032515687	404	88	594	65	81	12	444	37
Core-GI	Metastasis	Loss	TP53	PIK3R1	0.656588705077011	0.325156873930405	0.0171135196805476	481	11	648	11	90	3	472	9
Core-GI	Metastasis	Loss	TP53	PTEN	0.656588705077011	0.325156873930405	0.0330861380490588	472	20	638	21	90	3	466	15
Core-GI	Metastasis	Loss	TP53	RB1	0.656588705077011	0.325156873930405	0.0119794637763833	484	8	649	10	91	2	476	5
Core-GI	Metastasis	Loss	TP53	RNF43	0.656588705077011	0.325156873930405	0.0319452367370223	469	23	640	19	89	4	468	13
Core-GI	Metastasis	Loss	TP53	SETD2	0.656588705077011	0.325156873930405	0.0102681118083286	480	12	653	6	91	2	479	2
Core-GI	Metastasis	Loss	TP53	SMAD2	0.656588705077011	0.325156873930405	0.0136908157444381	481	11	653	6	87	6	476	5
Core-GI	Metastasis	Loss	TP53	SMAD3	0.656588705077011	0.325156873930405	0.0148317170564746	482	10	648	11	89	4	476	5
Core-GI	Metastasis	Loss	TP53	SMAD4	0.656588705077011	0.325156873930405	0.0935539075869937	451	41	594	65	88	5	426	55
Core-GI	Metastasis	Loss	TP53	SOX9	0.656588705077011	0.325156873930405	0.058185966913862	454	38	628	31	85	8	456	25
Core-GI	Metastasis	Loss	TP53	TCF7L2	0.656588705077011	0.325156873930405	0.0444951511694238	467	25	632	27	89	4	455	26
Core-GI	Metastasis	Loss	TP53	TERT	0.656588705077011	0.325156873930405	0.0125499144324016	483	9	649	10	91	2	476	5
Core-GI	Metastasis	Loss	TP53	TGFBR2	0.656588705077011	0.325156873930405	0.0148317170564746	473	19	654	5	90	3	478	3
Core-GI	Metastasis	Gain	AMER1	APC	0.0353679406731318	0.103822019395322	0.521391899600685	669	629	6	38	38	129	1	18
Core-GI	Metastasis	Gain	AMER1	ARID1A	0.0353679406731318	0.103822019395322	0.0587564175698802	1216	82	40	4	158	9	18	1
Core-GI	Metastasis	Gain	AMER1	ARID2	0.0353679406731318	0.103822019395322	0.0154021677124929	1274	24	42	2	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	ASXL1	0.0353679406731318	0.103822019395322	0.0154021677124929	1279	19	43	1	163	4	18	1
Core-GI	Metastasis	Gain	AMER1	ATM	0.0353679406731318	0.103822019395322	0.0262407301768397	1266	32	40	4	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	BCOR	0.0353679406731318	0.103822019395322	0.0131203650884199	1278	20	41	3	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	BRAF	0.0353679406731318	0.103822019395322	0.0530519110096977	1229	69	40	4	154	13	18	1
Core-GI	Metastasis	Gain	AMER1	BRCA2	0.0353679406731318	0.103822019395322	0.0119794637763833	1281	17	43	1	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	CDH1	0.0353679406731318	0.103822019395322	0.0114090131203651	1280	18	43	1	166	1	18	1
Core-GI	Metastasis	Gain	AMER1	CDKN2A	0.0353679406731318	0.103822019395322	0.0154021677124929	1278	20	43	1	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	CIC	0.0353679406731318	0.103822019395322	0.0102681118083286	1283	15	42	2	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	CREBBP	0.0353679406731318	0.103822019395322	0.0108385624643468	1281	17	42	2	165	2	17	2
Core-GI	Metastasis	Gain	AMER1	CTNNB1	0.0353679406731318	0.103822019395322	0.0165430690245294	1279	19	42	2	161	6	18	1
Core-GI	Metastasis	Gain	AMER1	EP300	0.0353679406731318	0.103822019395322	0.0114090131203651	1286	12	41	3	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	ERBB2	0.0353679406731318	0.103822019395322	0.0250998288648032	1267	31	41	3	161	6	17	2
Core-GI	Metastasis	Gain	AMER1	ERBB3	0.0353679406731318	0.103822019395322	0.0154021677124929	1277	21	42	2	163	4	17	2
Core-GI	Metastasis	Gain	AMER1	FAT1	0.0353679406731318	0.103822019395322	0.0114090131203651	1281	17	41	3	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	FBXW7	0.0353679406731318	0.103822019395322	0.0644609241300628	1220	78	40	4	152	15	17	2
Core-GI	Metastasis	Gain	AMER1	GNAS	0.0353679406731318	0.103822019395322	0.0376497432972048	1239	59	42	2	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	KIT	0.0353679406731318	0.103822019395322	0.0610382201939532	1207	91	43	1	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	KMT2B	0.0353679406731318	0.103822019395322	0.0125499144324016	1280	18	41	3	166	1	18	1
Core-GI	Metastasis	Gain	AMER1	KMT2C	0.0353679406731318	0.103822019395322	0.0136908157444381	1279	19	42	2	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	KMT2D	0.0353679406731318	0.103822019395322	0.026811180832858	1262	36	39	5	163	4	18	1
Core-GI	Metastasis	Gain	AMER1	KRAS	0.0353679406731318	0.103822019395322	0.347974900171135	861	437	18	26	100	67	6	13
Core-GI	Metastasis	Gain	AMER1	MAP2K4	0.0353679406731318	0.103822019395322	0.0108385624643468	1283	15	43	1	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	MGA	0.0353679406731318	0.103822019395322	0.0148317170564746	1278	20	41	3	164	3	18	1
Core-GI	Metastasis	Gain	AMER1	NCOR1	0.0353679406731318	0.103822019395322	0.0125499144324016	1282	16	41	3	163	4	18	1
Core-GI	Metastasis	Gain	AMER1	NF1	0.0353679406731318	0.103822019395322	0.0148317170564746	1275	23	42	2	166	1	18	1
Core-GI	Metastasis	Gain	AMER1	NRAS	0.0353679406731318	0.103822019395322	0.031374786081004	1267	31	39	5	158	9	15	4
Core-GI	Metastasis	Gain	AMER1	PBRM1	0.0353679406731318	0.103822019395322	0.0114090131203651	1283	15	43	1	162	5	18	1
Core-GI	Metastasis	Gain	AMER1	PIK3CA	0.0353679406731318	0.103822019395322	0.115231032515687	1150	148	35	9	138	29	17	2
Core-GI	Metastasis	Gain	AMER1	PIK3R1	0.0353679406731318	0.103822019395322	0.0171135196805476	1279	19	40	4	164	3	17	2
Core-GI	Metastasis	Gain	AMER1	PTEN	0.0353679406731318	0.103822019395322	0.0330861380490588	1257	41	40	4	162	5	17	2
Core-GI	Metastasis	Gain	AMER1	RB1	0.0353679406731318	0.103822019395322	0.0119794637763833	1277	21	43	1	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	RNF43	0.0353679406731318	0.103822019395322	0.0319452367370223	1258	40	38	6	163	4	18	1
Core-GI	Metastasis	Gain	AMER1	SETD2	0.0353679406731318	0.103822019395322	0.0102681118083286	1282	16	43	1	166	1	18	1
Core-GI	Metastasis	Gain	AMER1	SMAD2	0.0353679406731318	0.103822019395322	0.0136908157444381	1276	22	42	2	166	1	17	2
Core-GI	Metastasis	Gain	AMER1	SMAD3	0.0353679406731318	0.103822019395322	0.0148317170564746	1275	23	42	2	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	SMAD4	0.0353679406731318	0.103822019395322	0.0935539075869937	1183	115	39	5	145	22	13	6
Core-GI	Metastasis	Gain	AMER1	SOX9	0.0353679406731318	0.103822019395322	0.058185966913862	1224	74	36	8	160	7	17	2
Core-GI	Metastasis	Gain	AMER1	TCF7L2	0.0353679406731318	0.103822019395322	0.0444951511694238	1237	61	39	5	157	10	18	1
Core-GI	Metastasis	Gain	AMER1	TERT	0.0353679406731318	0.103822019395322	0.0125499144324016	1278	20	43	1	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	TGFBR2	0.0353679406731318	0.103822019395322	0.0148317170564746	1275	23	41	3	165	2	18	1
Core-GI	Metastasis	Gain	AMER1	TP53	0.0353679406731318	0.103822019395322	0.656588705077011	481	817	20	24	33	134	2	17
Core-GI	Metastasis	Gain	BRAF	AMER1	0.0530519110096977	0.215059897318882	0.0353679406731318	1212	44	57	3	329	17	33	2
Core-GI	Metastasis	Gain	BRAF	APC	0.0530519110096977	0.215059897318882	0.521391899600685	641	615	37	23	106	240	13	22
Core-GI	Metastasis	Gain	BRAF	ARID1A	0.0530519110096977	0.215059897318882	0.0587564175698802	1174	82	56	4	329	17	33	2
Core-GI	Metastasis	Gain	BRAF	ARID2	0.0530519110096977	0.215059897318882	0.0154021677124929	1234	22	57	3	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	ASXL1	0.0530519110096977	0.215059897318882	0.0154021677124929	1236	20	58	2	338	8	34	1
Core-GI	Metastasis	Gain	BRAF	ATM	0.0530519110096977	0.215059897318882	0.0262407301768397	1221	35	58	2	338	8	33	2
Core-GI	Metastasis	Gain	BRAF	BCOR	0.0530519110096977	0.215059897318882	0.0131203650884199	1242	14	54	6	341	5	33	2
Core-GI	Metastasis	Gain	BRAF	BRCA2	0.0530519110096977	0.215059897318882	0.0119794637763833	1240	16	59	1	341	5	33	2
Core-GI	Metastasis	Gain	BRAF	CDH1	0.0530519110096977	0.215059897318882	0.0114090131203651	1237	19	59	1	343	3	34	1
Core-GI	Metastasis	Gain	BRAF	CDKN2A	0.0530519110096977	0.215059897318882	0.0154021677124929	1239	17	59	1	339	7	34	1
Core-GI	Metastasis	Gain	BRAF	CIC	0.0530519110096977	0.215059897318882	0.0102681118083286	1242	14	55	5	344	2	34	1
Core-GI	Metastasis	Gain	BRAF	CREBBP	0.0530519110096977	0.215059897318882	0.0108385624643468	1241	15	55	5	344	2	34	1
Core-GI	Metastasis	Gain	BRAF	CTNNB1	0.0530519110096977	0.215059897318882	0.0165430690245294	1233	23	58	2	341	5	33	2
Core-GI	Metastasis	Gain	BRAF	EP300	0.0530519110096977	0.215059897318882	0.0114090131203651	1241	15	57	3	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	ERBB2	0.0530519110096977	0.215059897318882	0.0250998288648032	1224	32	58	2	335	11	34	1
Core-GI	Metastasis	Gain	BRAF	ERBB3	0.0530519110096977	0.215059897318882	0.0154021677124929	1234	22	59	1	340	6	33	2
Core-GI	Metastasis	Gain	BRAF	FAT1	0.0530519110096977	0.215059897318882	0.0114090131203651	1239	17	59	1	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	FBXW7	0.0530519110096977	0.215059897318882	0.0644609241300628	1172	84	55	5	322	24	32	3
Core-GI	Metastasis	Gain	BRAF	GNAS	0.0530519110096977	0.215059897318882	0.0376497432972048	1195	61	57	3	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	KIT	0.0530519110096977	0.215059897318882	0.0610382201939532	1170	86	59	1	326	20	34	1
Core-GI	Metastasis	Gain	BRAF	KMT2B	0.0530519110096977	0.215059897318882	0.0125499144324016	1241	15	57	3	343	3	33	2
Core-GI	Metastasis	Gain	BRAF	KMT2C	0.0530519110096977	0.215059897318882	0.0136908157444381	1238	18	58	2	339	7	34	1
Core-GI	Metastasis	Gain	BRAF	KMT2D	0.0530519110096977	0.215059897318882	0.026811180832858	1219	37	53	7	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	KRAS	0.0530519110096977	0.215059897318882	0.347974900171135	787	469	53	7	216	130	33	2
Core-GI	Metastasis	Gain	BRAF	MAP2K4	0.0530519110096977	0.215059897318882	0.0108385624643468	1243	13	59	1	339	7	33	2
Core-GI	Metastasis	Gain	BRAF	MGA	0.0530519110096977	0.215059897318882	0.0148317170564746	1237	19	57	3	341	5	33	2
Core-GI	Metastasis	Gain	BRAF	NCOR1	0.0530519110096977	0.215059897318882	0.0125499144324016	1237	19	58	2	342	4	34	1
Core-GI	Metastasis	Gain	BRAF	NF1	0.0530519110096977	0.215059897318882	0.0148317170564746	1238	18	59	1	339	7	32	3
Core-GI	Metastasis	Gain	BRAF	NRAS	0.0530519110096977	0.215059897318882	0.031374786081004	1224	32	57	3	327	19	32	3
Core-GI	Metastasis	Gain	BRAF	PBRM1	0.0530519110096977	0.215059897318882	0.0114090131203651	1242	14	57	3	343	3	33	2
Core-GI	Metastasis	Gain	BRAF	PIK3CA	0.0530519110096977	0.215059897318882	0.115231032515687	1093	163	51	9	323	23	27	8
Core-GI	Metastasis	Gain	BRAF	PIK3R1	0.0530519110096977	0.215059897318882	0.0171135196805476	1236	20	57	3	337	9	34	1
Core-GI	Metastasis	Gain	BRAF	PTEN	0.0530519110096977	0.215059897318882	0.0330861380490588	1215	41	51	9	339	7	32	3
Core-GI	Metastasis	Gain	BRAF	RB1	0.0530519110096977	0.215059897318882	0.0119794637763833	1239	17	58	2	342	4	33	2
Core-GI	Metastasis	Gain	BRAF	RNF43	0.0530519110096977	0.215059897318882	0.0319452367370223	1222	34	47	13	341	5	28	7
Core-GI	Metastasis	Gain	BRAF	SETD2	0.0530519110096977	0.215059897318882	0.0102681118083286	1240	16	58	2	343	3	34	1
Core-GI	Metastasis	Gain	BRAF	SMAD2	0.0530519110096977	0.215059897318882	0.0136908157444381	1235	21	59	1	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	SMAD3	0.0530519110096977	0.215059897318882	0.0148317170564746	1236	20	58	2	339	7	34	1
Core-GI	Metastasis	Gain	BRAF	SMAD4	0.0530519110096977	0.215059897318882	0.0935539075869937	1155	101	50	10	305	41	24	11
Core-GI	Metastasis	Gain	BRAF	SOX9	0.0530519110096977	0.215059897318882	0.058185966913862	1186	70	55	5	323	23	32	3
Core-GI	Metastasis	Gain	BRAF	TCF7L2	0.0530519110096977	0.215059897318882	0.0444951511694238	1195	61	58	2	330	16	33	2
Core-GI	Metastasis	Gain	BRAF	TERT	0.0530519110096977	0.215059897318882	0.0125499144324016	1238	18	58	2	341	5	34	1
Core-GI	Metastasis	Gain	BRAF	TGFBR2	0.0530519110096977	0.215059897318882	0.0148317170564746	1236	20	56	4	345	1	32	3
Core-GI	Metastasis	Gain	BRAF	TP53	0.0530519110096977	0.215059897318882	0.656588705077011	482	774	18	42	77	269	8	27
Developmental-GI-Tract	Primary	Loss	BAP1	APC	0.0274509803921569	0.143417366946779	0.0128851540616246	1477	19	20	1	223	5	30	2
Developmental-GI-Tract	Primary	Loss	BAP1	ARID1A	0.0274509803921569	0.143417366946779	0.104761904761905	1338	158	18	3	204	24	28	4
Developmental-GI-Tract	Primary	Loss	BAP1	ARID2	0.0274509803921569	0.143417366946779	0.0179271708683473	1466	30	20	1	224	4	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	ATM	0.0274509803921569	0.143417366946779	0.0218487394957983	1463	33	19	2	222	6	30	2
Developmental-GI-Tract	Primary	Loss	BAP1	AXIN1	0.0274509803921569	0.143417366946779	0.0106442577030812	1480	16	20	1	225	3	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	BRAF	0.0274509803921569	0.143417366946779	0.0117647058823529	1477	19	19	2	225	3	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	BRCA2	0.0274509803921569	0.143417366946779	0.0128851540616246	1476	20	20	1	223	5	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	CDKN2A	0.0274509803921569	0.143417366946779	0.127170868347339	1285	211	20	1	211	17	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	CTNNB1	0.0274509803921569	0.143417366946779	0.0397759103641457	1433	63	19	2	222	6	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	DAXX	0.0274509803921569	0.143417366946779	0.0117647058823529	1487	9	20	1	215	13	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	ELF3	0.0274509803921569	0.143417366946779	0.0128851540616246	1472	24	20	1	227	1	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	ERBB2	0.0274509803921569	0.143417366946779	0.0106442577030812	1478	18	20	1	225	3	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	GNAS	0.0274509803921569	0.143417366946779	0.02296918767507	1455	41	20	1	226	2	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	IDH1	0.0274509803921569	0.143417366946779	0.0414565826330532	1462	34	16	5	200	28	23	9
Developmental-GI-Tract	Primary	Loss	BAP1	KDM6A	0.0274509803921569	0.143417366946779	0.0207282913165266	1463	33	20	1	222	6	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	KMT2C	0.0274509803921569	0.143417366946779	0.0201680672268908	1465	31	20	1	221	7	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	KMT2D	0.0274509803921569	0.143417366946779	0.0151260504201681	1470	26	20	1	226	2	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	KRAS	0.0274509803921569	0.143417366946779	0.59047619047619	527	969	20	1	145	83	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	MEN1	0.0274509803921569	0.143417366946779	0.0224089635854342	1477	19	20	1	205	23	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	NF1	0.0274509803921569	0.143417366946779	0.0106442577030812	1480	16	20	1	223	5	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	PBRM1	0.0274509803921569	0.143417366946779	0.0235294117647059	1473	23	20	1	211	17	27	5
Developmental-GI-Tract	Primary	Loss	BAP1	PIK3CA	0.0274509803921569	0.143417366946779	0.0235294117647059	1454	42	20	1	227	1	30	2
Developmental-GI-Tract	Primary	Loss	BAP1	PTEN	0.0274509803921569	0.143417366946779	0.0123249299719888	1479	17	20	1	221	7	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	RB1	0.0274509803921569	0.143417366946779	0.0218487394957983	1462	34	18	3	224	4	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	RBM10	0.0274509803921569	0.143417366946779	0.0151260504201681	1468	28	20	1	227	1	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	RNF43	0.0274509803921569	0.143417366946779	0.0313725490196078	1442	54	20	1	224	4	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	SETD2	0.0274509803921569	0.143417366946779	0.0145658263305322	1470	26	20	1	226	2	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	SF3B1	0.0274509803921569	0.143417366946779	0.0112044817927171	1477	19	20	1	225	3	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	SMAD4	0.0274509803921569	0.143417366946779	0.13781512605042	1263	233	20	1	214	14	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	SMARCA4	0.0274509803921569	0.143417366946779	0.0106442577030812	1480	16	20	1	225	3	30	2
Developmental-GI-Tract	Primary	Loss	BAP1	STK11	0.0274509803921569	0.143417366946779	0.0117647058823529	1474	22	20	1	227	1	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	TERT	0.0274509803921569	0.143417366946779	0.0705882352941176	1380	116	19	2	223	5	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	TGFBR1	0.0274509803921569	0.143417366946779	0.0100840336134454	1480	16	20	1	224	4	31	1
Developmental-GI-Tract	Primary	Loss	BAP1	TGFBR2	0.0274509803921569	0.143417366946779	0.0162464985994398	1471	25	20	1	222	6	31	1
