Tissue	Subtype	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Developmental-GI-Tract	CHOL-extra	Metastasis	SMAD4	TSG	0.133333333333333	0.155555555555556	0.0222222222222222	8	1	32	7	2	1
Developmental-GI-Tract	CHOL-extra	Metastasis	SPEN	TSG	0.0222222222222222	0.133333333333333	0.0222222222222222	7	1	38	2	2	1
Developmental-GI-Tract	CHOL-extra	Metastasis	STK11	TSG	0.0444444444444444	0.266666666666667	0.0222222222222222	12	2	32	2	2	1
Developmental-GI-Tract	CHOL-extra	Metastasis	TET2	TSG	0.0222222222222222	0.177777777777778	0.0222222222222222	9	1	36	2	2	1
Developmental-GI-Tract	CHOL-extra	Metastasis	TGFBR2	TSG	0.0666666666666667	0.155555555555556	0.0222222222222222	8	1	36	3	1	2
Developmental-GI-Tract	CHOL-extra	Metastasis	TP53	TSG	0.377777777777778	0.244444444444444	0	6	7	24	12	1	1
Developmental-GI-Tract	CHOL-extra	Metastasis	TP63	DFG	0.0222222222222222	0.0222222222222222	0.244444444444444	2	1	33	2	12	1
Developmental-GI-Tract	CHOL-extra	Metastasis	U2AF1	OG	0.0222222222222222	0.111111111111111	0.0222222222222222	6	1	39	2	2	1
Developmental-GI-Tract	CHOL-intra	Primary	ARID1A	TSG	0.150326797385621	0.516339869281046	0	137	23	125	25	1	1
Developmental-GI-Tract	CHOL-intra	Primary	ARID2	TSG	0.0261437908496732	0.0457516339869281	0.11437908496732	14	2	251	8	36	1
Developmental-GI-Tract	CHOL-intra	Primary	ATM	TSG	0.0359477124183007	0.117647058823529	0.0196078431372549	31	7	260	6	7	1
Developmental-GI-Tract	CHOL-intra	Primary	BAP1	TSG	0.143790849673203	0.352941176470588	0.0065359477124183	81	29	181	17	3	1
Developmental-GI-Tract	CHOL-intra	Primary	BCOR	TSG	0.0130718954248366	0.107843137254902	0.0228758169934641	33	2	264	4	8	1
Developmental-GI-Tract	CHOL-intra	Primary	BRAF	OG	0.0326797385620915	0.0392156862745098	0.143790849673203	13	1	243	9	43	3
Developmental-GI-Tract	CHOL-intra	Primary	CDKN2A	TSG	0.0228758169934641	0.42156862745098	0	126	5	175	4	1	1
Developmental-GI-Tract	CHOL-intra	Primary	ERBB3	OG	0.0163398692810458	0.0359477124183007	0.127450980392157	12	1	253	5	39	2
Developmental-GI-Tract	CHOL-intra	Primary	FOXP1	DFG	0.0163398692810458	0.330065359477124	0.0130718954248366	100	3	199	4	5	1
Developmental-GI-Tract	CHOL-intra	Primary	IDH1	OG	0.235294117647059	0	0.104575163398693	1	1	215	61	21	13
Developmental-GI-Tract	CHOL-intra	Primary	JAK1	DFG	0.0130718954248366	0.186274509803922	0.0555555555555556	56	3	231	3	18	1
Developmental-GI-Tract	CHOL-intra	Primary	KMT2C	TSG	0.0228758169934641	0.0555555555555556	0.140522875816993	18	1	241	7	43	2
Developmental-GI-Tract	CHOL-intra	Primary	KMT2D	TSG	0.0163398692810458	0.0392156862745098	0.104575163398693	13	1	259	5	32	2
Developmental-GI-Tract	CHOL-intra	Primary	KRAS	OG	0.0980392156862745	0.0326797385620915	0.130718954248366	11	1	230	28	38	4
Developmental-GI-Tract	CHOL-intra	Primary	NRAS	OG	0.042483660130719	0.15359477124183	0.0882352941176471	48	1	222	12	26	3
Developmental-GI-Tract	CHOL-intra	Primary	PBRM1	TSG	0.0915032679738562	0.34640522875817	0.0130718954248366	91	17	185	13	5	1
Developmental-GI-Tract	CHOL-intra	Primary	RB1	TSG	0.0130718954248366	0.222222222222222	0.0130718954248366	68	2	232	4	5	1
Developmental-GI-Tract	CHOL-intra	Primary	SF3B1	OG	0.0130718954248366	0	0.101307189542484	1	1	272	5	32	1
Developmental-GI-Tract	CHOL-intra	Primary	SMAD4	TSG	0.0261437908496732	0.11437908496732	0.0294117647058824	30	7	261	3	10	1
Developmental-GI-Tract	CHOL-intra	Primary	TERT	OG	0.0555555555555556	0.0261437908496732	0.107843137254902	8	2	251	16	33	2
Developmental-GI-Tract	CHOL-intra	Primary	TP53	TSG	0.189542483660131	0.147058823529412	0.0392156862745098	28	19	211	40	12	2
Developmental-GI-Tract	CHOL-intra	Primary	TSC1	TSG	0.0228758169934641	0.274509803921569	0.0163398692810458	81	5	215	4	6	1
Developmental-GI-Tract	CHOL-intra	Metastasis	ARID1A	TSG	0.191489361702128	0.414893617021277	0	33	8	45	12	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	BAP1	TSG	0.0851063829787234	0.297872340425532	0	23	7	65	3	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	BRCA2	TSG	0.0106382978723404	0.191489361702128	0	19	1	76	2	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	CDKN2A	TSG	0.0319148936170213	0.425531914893617	0	40	2	53	3	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	ERBB2	OG	0.0106382978723404	0	0.117021276595745	1	1	83	2	12	1
Developmental-GI-Tract	CHOL-intra	Metastasis	FAT1	TSG	0.0212765957446809	0.170212765957447	0.0212765957446809	17	1	75	3	3	1
Developmental-GI-Tract	CHOL-intra	Metastasis	FBXW7	TSG	0.0212765957446809	0.138297872340426	0.0212765957446809	14	1	78	3	3	1
Developmental-GI-Tract	CHOL-intra	Metastasis	NF2	TSG	0.0212765957446809	0.117021276595745	0.0319148936170213	11	2	80	2	4	1
Developmental-GI-Tract	CHOL-intra	Metastasis	NFKBIA	TSG	0.0106382978723404	0.138297872340426	0.0638297872340425	14	1	75	2	7	1
Developmental-GI-Tract	CHOL-intra	Metastasis	PBRM1	TSG	0.117021276595745	0.287234042553192	0	26	3	59	10	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	PTEN	TSG	0.0106382978723404	0.106382978723404	0.0212765957446809	11	1	82	2	3	1
Developmental-GI-Tract	CHOL-intra	Metastasis	RAC1	OG	0.0106382978723404	0.0106382978723404	0.202127659574468	2	1	74	2	20	1
Developmental-GI-Tract	CHOL-intra	Metastasis	RAF1	OG	0.0106382978723404	0.223404255319149	0.0106382978723404	22	1	72	2	2	1
Developmental-GI-Tract	CHOL-intra	Metastasis	RB1	TSG	0.0106382978723404	0.170212765957447	0	17	1	78	2	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	SESN2	TSG	0.0106382978723404	0.372340425531915	0	35	2	60	1	1	1
Developmental-GI-Tract	CHOL-intra	Metastasis	SMARCB1	TSG	0.0106382978723404	0.106382978723404	0.0425531914893617	11	1	80	2	5	1
Developmental-GI-Tract	CHOL-intra	Metastasis	SUZ12	TSG	0.0106382978723404	0.0106382978723404	0.138297872340426	2	1	80	2	14	1
Developmental-GI-Tract	CHOL-intra	Metastasis	TERT	OG	0.0531914893617021	0.0425531914893617	0.127659574468085	5	1	75	5	12	2
Developmental-GI-Tract	CHOL-intra	Metastasis	TET2	TSG	0.0106382978723404	0.148936170212766	0.0212765957446809	15	1	78	2	3	1
Developmental-GI-Tract	CHOL-intra	Metastasis	TGFBR2	TSG	0.0212765957446809	0.308510638297872	0.0212765957446809	30	1	62	3	3	1
Developmental-GI-Tract	CHOL-intra	Metastasis	TP53	TSG	0.24468085106383	0.138297872340426	0.0425531914893617	8	7	61	18	5	1
Developmental-GI-Tract	CHOL-intra	Metastasis	TSC1	TSG	0.0212765957446809	0.202127659574468	0.0212765957446809	20	1	72	3	3	1
Developmental-GI-Tract	GBC	Primary	APC	TSG	0.0476190476190476	0.130952380952381	0.0119047619047619	8	5	73	1	2	1
Developmental-GI-Tract	GBC	Primary	ARID1A	TSG	0.214285714285714	0.261904761904762	0.0119047619047619	19	5	48	15	2	1
Developmental-GI-Tract	GBC	Primary	AXIN1	TSG	0.0238095238095238	0.154761904761905	0.0476190476190476	13	2	67	2	5	1
Developmental-GI-Tract	GBC	Primary	BAP1	TSG	0.0119047619047619	0.130952380952381	0.0119047619047619	11	2	73	1	2	1
Developmental-GI-Tract	GBC	Primary	BRAF	OG	0.0119047619047619	0.107142857142857	0.0238095238095238	10	1	73	2	3	1
Developmental-GI-Tract	GBC	Primary	CDK12	TSG	0.0119047619047619	0.0238095238095238	0.166666666666667	3	1	68	2	15	1
Developmental-GI-Tract	GBC	Primary	CDKN1B	TSG	0.0119047619047619	0.107142857142857	0.0357142857142857	9	2	73	1	4	1
Developmental-GI-Tract	GBC	Primary	CDKN2A	TSG	0.0714285714285714	0.511904761904762	0	42	3	38	5	1	1
Developmental-GI-Tract	GBC	Primary	DICER1	TSG	0.0119047619047619	0.154761904761905	0.0238095238095238	14	1	69	2	3	1
Developmental-GI-Tract	GBC	Primary	EGFR	OG	0.0238095238095238	0.0238095238095238	0.19047619047619	3	1	66	2	16	2
Developmental-GI-Tract	GBC	Primary	ERBB2	OG	0.0833333333333333	0.0238095238095238	0.166666666666667	3	1	64	6	13	3
Developmental-GI-Tract	GBC	Primary	ERCC2	TSG	0.0119047619047619	0.0595238095238095	0.202380952380952	6	1	63	1	17	2
Developmental-GI-Tract	GBC	Primary	FBXW7	TSG	0.0119047619047619	0.119047619047619	0.0119047619047619	11	1	73	2	2	1
Developmental-GI-Tract	GBC	Primary	GNAS	OG	0.0238095238095238	0.0238095238095238	0.166666666666667	3	1	68	2	14	2
Developmental-GI-Tract	GBC	Primary	KDM5C	TSG	0.0119047619047619	0.107142857142857	0.0357142857142857	10	1	72	2	4	1
Developmental-GI-Tract	GBC	Primary	KDM6A	TSG	0.0119047619047619	0.119047619047619	0.0238095238095238	10	2	73	1	3	1
Developmental-GI-Tract	GBC	Primary	KLF4	DFG	0.0119047619047619	0.178571428571429	0.0476190476190476	16	1	66	1	4	2
Developmental-GI-Tract	GBC	Primary	KMT2C	TSG	0.0714285714285714	0.119047619047619	0.0357142857142857	11	1	66	7	4	1
Developmental-GI-Tract	GBC	Primary	MAP3K1	TSG	0.0119047619047619	0.178571428571429	0	16	1	69	2	1	1
Developmental-GI-Tract	GBC	Primary	NF1	TSG	0.0357142857142857	0.0238095238095238	0.130952380952381	3	1	69	4	12	1
Developmental-GI-Tract	GBC	Primary	NOTCH1	DFG	0.0119047619047619	0.178571428571429	0.0357142857142857	16	1	66	2	4	1
Developmental-GI-Tract	GBC	Primary	NTHL1	TSG	0.0119047619047619	0.119047619047619	0.0595238095238095	11	1	69	2	6	1
Developmental-GI-Tract	GBC	Primary	PBRM1	TSG	0.0357142857142857	0.130952380952381	0.0238095238095238	10	3	71	2	3	1
Developmental-GI-Tract	GBC	Primary	PIK3CA	OG	0.107142857142857	0.0238095238095238	0.130952380952381	3	1	65	8	10	3
Developmental-GI-Tract	GBC	Primary	PIK3R1	TSG	0.0357142857142857	0.178571428571429	0	15	2	68	3	1	1
Developmental-GI-Tract	GBC	Primary	PRKCI	OG	0.0119047619047619	0.0238095238095238	0.119047619047619	3	1	73	1	10	2
Developmental-GI-Tract	GBC	Primary	PTPRT	TSG	0.0119047619047619	0.0238095238095238	0.154761904761905	3	1	70	1	13	2
Developmental-GI-Tract	GBC	Primary	RAD50	TSG	0.0119047619047619	0.130952380952381	0	12	1	73	2	1	1
Developmental-GI-Tract	GBC	Primary	RASA1	TSG	0.0238095238095238	0.166666666666667	0	15	1	69	3	1	1
Developmental-GI-Tract	GBC	Primary	RBM10	TSG	0.0595238095238095	0.107142857142857	0.0238095238095238	9	2	70	5	3	1
Developmental-GI-Tract	GBC	Primary	RHOA	OG	0.0119047619047619	0.107142857142857	0.0476190476190476	10	1	71	2	5	1
Developmental-GI-Tract	GBC	Primary	RIT1	OG	0.0119047619047619	0.0119047619047619	0.19047619047619	2	1	68	1	16	2
Developmental-GI-Tract	GBC	Primary	SETD2	TSG	0.0119047619047619	0.107142857142857	0.0119047619047619	9	2	75	1	2	1
Developmental-GI-Tract	GBC	Primary	SLX4	TSG	0.0119047619047619	0.107142857142857	0.0476190476190476	10	1	72	1	4	2
Developmental-GI-Tract	GBC	Primary	SMAD4	TSG	0.261904761904762	0.30952380952381	0	19	9	45	15	1	1
Developmental-GI-Tract	GBC	Primary	SOX9	DFG	0.0119047619047619	0.0238095238095238	0.202380952380952	3	1	65	2	18	1
Developmental-GI-Tract	GBC	Primary	STK11	TSG	0.0476190476190476	0.238095238095238	0.0595238095238095	21	1	56	5	6	1
Developmental-GI-Tract	GBC	Primary	TERT	OG	0.0714285714285714	0.0238095238095238	0.119047619047619	3	1	68	6	10	2
Developmental-GI-Tract	GBC	Primary	TGFBR1	TSG	0.0119047619047619	0.19047619047619	0.0357142857142857	17	1	65	2	4	1
Developmental-GI-Tract	GBC	Primary	TGFBR2	TSG	0.0119047619047619	0.226190476190476	0.0119047619047619	20	1	64	2	2	1
Developmental-GI-Tract	GBC	Primary	TP53	TSG	0.595238095238095	0.25	0	5	18	31	34	1	1
Developmental-GI-Tract	GBC	Primary	TSC1	TSG	0.0119047619047619	0.166666666666667	0.0357142857142857	15	1	67	2	4	1
Developmental-GI-Tract	GBC	Primary	TSC2	TSG	0.0119047619047619	0.119047619047619	0.0595238095238095	11	1	69	2	6	1
Developmental-GI-Tract	GBC	Metastasis	AKT1	OG	0.0117647058823529	0.152941176470588	0.0470588235294118	14	1	68	2	5	1
Developmental-GI-Tract	GBC	Metastasis	APC	TSG	0.0117647058823529	0.129411764705882	0.0470588235294118	11	2	71	1	5	1
Developmental-GI-Tract	GBC	Metastasis	ARID1A	TSG	0.2	0.223529411764706	0.0352941176470588	20	1	47	18	4	1
Developmental-GI-Tract	GBC	Metastasis	ARID1B	TSG	0.0352941176470588	0.105882352941176	0.0470588235294118	9	2	71	3	5	1
Developmental-GI-Tract	GBC	Metastasis	AXIN1	TSG	0.0470588235294118	0.164705882352941	0.0588235294117647	14	2	64	4	6	1
Developmental-GI-Tract	GBC	Metastasis	BAP1	TSG	0.0117647058823529	0.105882352941176	0.0117647058823529	10	1	75	2	2	1
Developmental-GI-Tract	GBC	Metastasis	BRAF	OG	0.0235294117647059	0.129411764705882	0.0588235294117647	12	1	68	3	6	1
Developmental-GI-Tract	GBC	Metastasis	BRCA1	TSG	0.0352941176470588	0.0470588235294118	0.141176470588235	3	3	69	2	13	1
Developmental-GI-Tract	GBC	Metastasis	BRIP1	TSG	0.0117647058823529	0.0352941176470588	0.141176470588235	4	1	70	2	13	1
Developmental-GI-Tract	GBC	Metastasis	CDH1	TSG	0.0235294117647059	0.152941176470588	0.0705882352941176	14	1	65	3	7	1
Developmental-GI-Tract	GBC	Metastasis	CDKN2A	TSG	0.0588235294117647	0.470588235294118	0	39	3	43	4	1	1
Developmental-GI-Tract	GBC	Metastasis	CHEK2	TSG	0.0117647058823529	0.105882352941176	0.105882352941176	10	1	67	2	10	1
Developmental-GI-Tract	GBC	Metastasis	CTCF	TSG	0.0235294117647059	0.152941176470588	0.0705882352941176	14	1	65	3	7	1
Developmental-GI-Tract	GBC	Metastasis	ERBB2	OG	0.0117647058823529	0.0117647058823529	0.164705882352941	2	1	70	2	15	1
Developmental-GI-Tract	GBC	Metastasis	FBXW7	TSG	0.0352941176470588	0.129411764705882	0.0235294117647059	12	1	70	4	3	1
Developmental-GI-Tract	GBC	Metastasis	GNAS	OG	0.0235294117647059	0.0117647058823529	0.188235294117647	2	1	67	3	17	1
Developmental-GI-Tract	GBC	Metastasis	KDM6A	TSG	0.0235294117647059	0.117647058823529	0.0941176470588235	11	1	66	3	9	1
Developmental-GI-Tract	GBC	Metastasis	KEAP1	TSG	0.0352941176470588	0.117647058823529	0.0470588235294118	11	1	69	4	5	1
Developmental-GI-Tract	GBC	Metastasis	KMT2A	TSG	0.0117647058823529	0.141176470588235	0.0470588235294118	13	1	69	2	5	1
Developmental-GI-Tract	GBC	Metastasis	KMT2B	TSG	0.0117647058823529	0.0235294117647059	0.188235294117647	3	1	67	2	17	1
Developmental-GI-Tract	GBC	Metastasis	KMT2C	TSG	0.0117647058823529	0.164705882352941	0.0470588235294118	15	1	67	2	5	1
Developmental-GI-Tract	GBC	Metastasis	KMT2D	TSG	0.0235294117647059	0.129411764705882	0.0470588235294118	12	1	69	3	5	1
Developmental-GI-Tract	GBC	Metastasis	MAP3K1	TSG	0.0117647058823529	0.129411764705882	0.0235294117647059	12	1	72	2	3	1
Developmental-GI-Tract	GBC	Metastasis	MED12	DFG	0.0117647058823529	0.117647058823529	0.0705882352941176	11	1	69	2	7	1
Developmental-GI-Tract	GBC	Metastasis	MSH3	TSG	0.0117647058823529	0.141176470588235	0.0352941176470588	13	1	70	2	4	1
Developmental-GI-Tract	GBC	Metastasis	NBN	TSG	0.0117647058823529	0.0705882352941176	0.129411764705882	7	1	69	1	11	2
Developmental-GI-Tract	GBC	Metastasis	NF1	TSG	0.0117647058823529	0.0470588235294118	0.141176470588235	5	1	69	2	13	1
Developmental-GI-Tract	GBC	Metastasis	NOTCH1	DFG	0.0117647058823529	0.152941176470588	0.0588235294117647	13	2	68	1	6	1
Developmental-GI-Tract	GBC	Metastasis	PBRM1	TSG	0.0235294117647059	0.117647058823529	0.0117647058823529	11	1	73	3	2	1
Developmental-GI-Tract	GBC	Metastasis	PIK3CA	OG	0.0823529411764706	0.0470588235294118	0.129411764705882	5	1	64	8	12	1
Developmental-GI-Tract	GBC	Metastasis	PIK3R1	TSG	0.0117647058823529	0.141176470588235	0.0235294117647059	13	1	71	2	3	1
Developmental-GI-Tract	GBC	Metastasis	POLE	TSG	0.0117647058823529	0.105882352941176	0.0470588235294118	10	1	72	2	5	1
Developmental-GI-Tract	GBC	Metastasis	PTPRD	TSG	0.0117647058823529	0.329411764705882	0	29	1	57	2	1	1
Developmental-GI-Tract	GBC	Metastasis	RASA1	TSG	0.0117647058823529	0.141176470588235	0.0352941176470588	13	1	70	2	4	1
Developmental-GI-Tract	GBC	Metastasis	RBM10	TSG	0.0117647058823529	0.141176470588235	0.0705882352941176	13	1	67	2	7	1
Developmental-GI-Tract	GBC	Metastasis	RNF43	TSG	0.0235294117647059	0.0352941176470588	0.141176470588235	4	1	69	3	13	1
Developmental-GI-Tract	GBC	Metastasis	SDHB	TSG	0.0117647058823529	0.141176470588235	0.0470588235294118	13	1	69	2	5	1
Developmental-GI-Tract	GBC	Metastasis	SLX4	TSG	0.0117647058823529	0.152941176470588	0.0588235294117647	14	1	67	2	6	1
Developmental-GI-Tract	GBC	Metastasis	SMAD2	TSG	0.0117647058823529	0.294117647058824	0.0117647058823529	26	1	59	2	2	1
Developmental-GI-Tract	GBC	Metastasis	SMAD4	TSG	0.129411764705882	0.282352941176471	0.0117647058823529	20	6	55	7	2	1
Developmental-GI-Tract	GBC	Metastasis	SMARCA4	TSG	0.0117647058823529	0.129411764705882	0.0588235294117647	12	1	69	2	6	1
Developmental-GI-Tract	GBC	Metastasis	STK11	TSG	0.0705882352941176	0.176470588235294	0.0235294117647059	16	1	63	7	3	1
Developmental-GI-Tract	GBC	Metastasis	TERT	OG	0.0235294117647059	0.0352941176470588	0.188235294117647	4	1	66	2	16	2
Developmental-GI-Tract	GBC	Metastasis	TGFBR1	TSG	0.0235294117647059	0.164705882352941	0.0352941176470588	15	1	67	3	4	1
Developmental-GI-Tract	GBC	Metastasis	TGFBR2	TSG	0.0352941176470588	0.2	0.0352941176470588	17	2	64	3	4	1
Developmental-GI-Tract	GBC	Metastasis	TNFAIP3	TSG	0.0117647058823529	0.117647058823529	0.0470588235294118	11	1	71	2	5	1
Developmental-GI-Tract	GBC	Metastasis	TP53	TSG	0.6	0.235294117647059	0.0117647058823529	4	18	31	35	2	1
Developmental-GI-Tract	GBC	Metastasis	TSC1	TSG	0.0117647058823529	0.152941176470588	0.0470588235294118	14	1	68	2	5	1
Developmental-GI-Tract	GBC	Metastasis	TSC2	TSG	0.0235294117647059	0.164705882352941	0.0588235294117647	15	1	65	3	6	1
Developmental-GI-Tract	GBC	Metastasis	U2AF1	OG	0.0352941176470588	0.117647058823529	0.0588235294117647	11	1	68	4	6	1
Developmental-GI-Tract	GBC	Metastasis	ZFHX3	TSG	0.0235294117647059	0.152941176470588	0.0470588235294118	14	1	67	3	5	1
Developmental-GI-Tract	HCC	Primary	APC	TSG	0.0181818181818182	0.0303030303030303	0.181818181818182	5	2	129	3	31	1
Developmental-GI-Tract	HCC	Primary	ARID1A	TSG	0.145454545454545	0.248484848484848	0.0121212121212121	36	7	105	19	3	1
Developmental-GI-Tract	HCC	Primary	ASXL1	TSG	0.0181818181818182	0.0121212121212121	0.145454545454545	3	1	137	4	25	1
Developmental-GI-Tract	HCC	Primary	AXIN1	TSG	0.0787878787878788	0.175757575757576	0.0545454545454545	22	9	123	6	10	1
Developmental-GI-Tract	HCC	Primary	CDH1	TSG	0.0121212121212121	0.212121212121212	0.0121212121212121	35	2	128	2	3	1
Developmental-GI-Tract	HCC	Primary	CDKN1A	TSG	0.0303030303030303	0.0303030303030303	0.266666666666667	6	1	114	4	43	3
Developmental-GI-Tract	HCC	Primary	CDKN1B	TSG	0.0121212121212121	0.145454545454545	0.0242424242424242	25	1	136	3	5	1
Developmental-GI-Tract	HCC	Primary	CDKN2A	TSG	0.0424242424242424	0.193939393939394	0.00606060606060606	32	2	127	7	2	1
Developmental-GI-Tract	HCC	Primary	FAT1	TSG	0.0121212121212121	0.248484848484848	0.0181818181818182	42	1	120	3	4	1
Developmental-GI-Tract	HCC	Primary	JAK1	DFG	0.0363636363636364	0.133333333333333	0.0666666666666667	22	2	128	6	12	1
Developmental-GI-Tract	HCC	Primary	KDM6A	TSG	0.0121212121212121	0.127272727272727	0.0606060606060606	22	1	133	3	11	1
Developmental-GI-Tract	HCC	Primary	LATS1	TSG	0.0181818181818182	0.260606060606061	0.0363636363636364	42	3	116	2	7	1
Developmental-GI-Tract	HCC	Primary	NF1	TSG	0.0121212121212121	0.00606060606060606	0.133333333333333	2	1	141	3	23	1
Developmental-GI-Tract	HCC	Primary	RAD50	TSG	0.0121212121212121	0.0303030303030303	0.181818181818182	6	1	130	2	30	2
Developmental-GI-Tract	HCC	Primary	RB1	TSG	0.0484848484848485	0.193939393939394	0.0303030303030303	31	3	123	7	6	1
Developmental-GI-Tract	HCC	Primary	TERT	OG	0.606060606060606	0.0121212121212121	0.278787878787879	2	2	43	76	23	25
Developmental-GI-Tract	HCC	Primary	TP53	TSG	0.339393939393939	0.321212121212121	0	22	33	89	25	1	1
Developmental-GI-Tract	HCC	Primary	TSC2	TSG	0.0484848484848485	0.145454545454545	0.0484848484848485	22	4	129	6	9	1
Developmental-GI-Tract	HCC	Metastasis	ARID1A	TSG	0.0555555555555556	0.305555555555556	0.0277777777777778	12	1	24	2	1	2
Developmental-GI-Tract	HCC	Metastasis	AXIN1	TSG	0.0277777777777778	0.305555555555556	0.0555555555555556	11	2	24	1	3	1
Developmental-GI-Tract	HCC	Metastasis	BAP1	TSG	0.0277777777777778	0.138888888888889	0.0277777777777778	6	1	30	2	2	1
Developmental-GI-Tract	HCC	Metastasis	CDKN1B	TSG	0.0277777777777778	0.138888888888889	0	6	1	31	2	1	1
Developmental-GI-Tract	HCC	Metastasis	CREBBP	TSG	0.0277777777777778	0.333333333333333	0.0555555555555556	12	2	23	1	3	1
Developmental-GI-Tract	HCC	Metastasis	FANCA	TSG	0.0277777777777778	0.333333333333333	0.0555555555555556	12	2	23	1	3	1
Developmental-GI-Tract	HCC	Metastasis	FUBP1	TSG	0.0277777777777778	0.111111111111111	0.0833333333333333	5	1	30	1	3	2
Developmental-GI-Tract	HCC	Metastasis	GNAS	OG	0.0833333333333333	0	0.25	1	1	25	4	10	1
Developmental-GI-Tract	HCC	Metastasis	JAK1	DFG	0.0555555555555556	0.138888888888889	0.0555555555555556	6	1	28	3	3	1
Developmental-GI-Tract	HCC	Metastasis	KEAP1	TSG	0.0277777777777778	0.166666666666667	0.0555555555555556	6	2	29	1	3	1
Developmental-GI-Tract	HCC	Metastasis	KIT	OG	0.0277777777777778	0.138888888888889	0.0277777777777778	6	1	30	2	2	1
Developmental-GI-Tract	HCC	Metastasis	KMT2A	TSG	0.0277777777777778	0.166666666666667	0	6	2	31	1	1	1
Developmental-GI-Tract	HCC	Metastasis	KMT2D	TSG	0.0555555555555556	0	0.111111111111111	1	1	31	3	5	1
Developmental-GI-Tract	HCC	Metastasis	LATS2	TSG	0.0277777777777778	0.194444444444444	0.0833333333333333	8	1	26	2	4	1
Developmental-GI-Tract	HCC	Metastasis	NCOR1	TSG	0.0277777777777778	0.416666666666667	0	16	1	21	2	1	1
Developmental-GI-Tract	HCC	Metastasis	NF1	TSG	0.0277777777777778	0.0555555555555556	0.138888888888889	3	1	29	2	6	1
Developmental-GI-Tract	HCC	Metastasis	NF2	TSG	0.0277777777777778	0.138888888888889	0.0833333333333333	6	1	28	2	4	1
Developmental-GI-Tract	HCC	Metastasis	NFE2L2	OG	0.0833333333333333	0.0555555555555556	0.111111111111111	3	1	28	4	5	1
Developmental-GI-Tract	HCC	Metastasis	NRAS	OG	0.0555555555555556	0.138888888888889	0.0555555555555556	6	1	28	3	3	1
Developmental-GI-Tract	HCC	Metastasis	PTEN	TSG	0.0277777777777778	0.111111111111111	0.0833333333333333	5	1	29	2	4	1
Developmental-GI-Tract	HCC	Metastasis	PTPRT	TSG	0.0277777777777778	0	0.166666666666667	1	1	30	2	7	1
Developmental-GI-Tract	HCC	Metastasis	RB1	TSG	0.0833333333333333	0.194444444444444	0.0277777777777778	8	1	26	4	2	1
Developmental-GI-Tract	HCC	Metastasis	TBX3	TSG	0.0277777777777778	0	0.111111111111111	1	1	32	2	5	1
Developmental-GI-Tract	HCC	Metastasis	TCF7L2	TSG	0.0277777777777778	0.111111111111111	0.0555555555555556	5	1	30	2	3	1
Developmental-GI-Tract	HCC	Metastasis	TERT	OG	0.388888888888889	0.0833333333333333	0.388888888888889	1	4	12	9	12	4
Developmental-GI-Tract	HCC	Metastasis	TP53	TSG	0.388888888888889	0.416666666666667	0	6	11	18	5	1	1
Developmental-GI-Tract	HCC	Metastasis	TSC1	TSG	0.0555555555555556	0.138888888888889	0.0277777777777778	4	3	31	1	2	1
Developmental-GI-Tract	HCC	Metastasis	TSC2	TSG	0.0277777777777778	0.305555555555556	0.0555555555555556	11	2	24	1	3	1
Developmental-GI-Tract	PAAD	Primary	ARID1A	TSG	0.075046904315197	0.172607879924953	0.00938086303939963	164	22	815	59	10	2
Developmental-GI-Tract	PAAD	Primary	CDKN2A	TSG	0.189493433395872	0.331144465290807	0.00656660412757974	314	41	546	162	7	2
