Tissue	State	Treatment	Gene	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Soft-Tissue	Metastasis	Non_Treatment	TERT	0.021978021978022	0.175824175824176	0.203296703296703	33	1	110	5	38	1
Soft-Tissue	Metastasis	Non_Treatment	TP53	0.340659340659341	0.186813186813187	0.0549450549450549	13	23	106	34	4	8
Soft-Tissue	Metastasis	Non_Treatment	TSC2	0.010989010989011	0.10989010989011	0.153846153846154	20	2	134	2	29	1
Thoracic	Primary	Treatment	ARID1A	0.0311653116531165	0.131436314363144	0.0569105691056911	96	3	580	21	42	2
Thoracic	Primary	Treatment	ATRX	0.010840108401084	0.111111111111111	0.035230352303523	82	2	624	8	27	1
Thoracic	Primary	Treatment	BAP1	0.016260162601626	0.17479674796748	0.0121951219512195	128	3	592	10	9	2
Thoracic	Primary	Treatment	BRAF	0.0338753387533875	0.0338753387533875	0.124661246612466	26	1	598	25	92	2
Thoracic	Primary	Treatment	CDKN2A	0.0663956639566396	0.344173441734417	0.0230352303523035	239	17	436	33	17	2
Thoracic	Primary	Treatment	CREBBP	0.010840108401084	0.0420054200542005	0.139566395663957	31	2	599	7	103	2
Thoracic	Primary	Treatment	CTNNB1	0.024390243902439	0.161246612466125	0.0121951219512195	116	5	597	15	10	1
Thoracic	Primary	Treatment	EGFR	0.299457994579946	0.0149051490514905	0.254742547425474	10	3	434	107	76	114
Thoracic	Primary	Treatment	FAT1	0.013550135501355	0.117886178861789	0.0149051490514905	87	2	633	9	11	2
Thoracic	Primary	Treatment	KDM5C	0.0121951219512195	0.146341463414634	0.0365853658536585	106	4	598	7	28	1
Thoracic	Primary	Treatment	KEAP1	0.0420054200542005	0.112466124661247	0.0257452574525745	80	5	610	28	20	1
Thoracic	Primary	Treatment	KMT2C	0.010840108401084	0.040650406504065	0.121951219512195	31	1	612	8	90	2
Thoracic	Primary	Treatment	MED12	0.0149051490514905	0.116531165311653	0.0284552845528455	87	1	621	12	22	1
Thoracic	Primary	Treatment	MET	0.037940379403794	0.032520325203252	0.121951219512195	23	3	603	23	87	5
Thoracic	Primary	Treatment	NF2	0.0149051490514905	0.10840108401084	0.0596205962059621	75	7	610	6	45	1
Thoracic	Primary	Treatment	PBRM1	0.0121951219512195	0.180216802168022	0.0121951219512195	131	4	591	7	10	1
Thoracic	Primary	Treatment	PIK3CA	0.0569105691056911	0.0487804878048781	0.132791327913279	35	3	574	32	90	10
Thoracic	Primary	Treatment	PTPRT	0.010840108401084	0.0365853658536585	0.113821138211382	28	1	623	6	82	4
Thoracic	Primary	Treatment	RB1	0.0474254742547425	0.215447154471545	0.0040650406504065	139	22	563	15	4	1
Thoracic	Primary	Treatment	RBM10	0.0745257452574526	0.144986449864499	0.0420054200542005	103	6	553	49	30	3
Thoracic	Primary	Treatment	SETD2	0.0284552845528455	0.176151761517615	0.010840108401084	127	5	584	18	9	1
Thoracic	Primary	Treatment	SMAD4	0.0176151761517615	0.214092140921409	0.024390243902439	152	8	557	7	19	1
Thoracic	Primary	Treatment	SMARCA4	0.0284552845528455	0.119241192411924	0.0257452574525745	84	6	616	17	20	1
Thoracic	Primary	Treatment	STK11	0.117886178861789	0.128726287262873	0.024390243902439	73	24	563	64	18	2
Thoracic	Primary	Treatment	TERT	0.0284552845528455	0.010840108401084	0.346883468834688	9	1	459	17	252	6
Thoracic	Primary	Treatment	TP53	0.506775067750677	0.18970189701897	0.016260162601626	46	96	315	273	6	8
Thoracic	Primary	Non_Treatment	APC	0.0187475069804547	0.123653769445552	0.039489429597128	291	21	2072	28	100	1
Thoracic	Primary	Non_Treatment	ARID1A	0.0315117670522537	0.115277223773434	0.0430793777423215	272	19	2053	59	106	4
Thoracic	Primary	Non_Treatment	BAP1	0.0279218189070602	0.189070602313522	0.00638213003589948	455	21	1969	50	16	2
Thoracic	Primary	Non_Treatment	BCOR	0.0115676106900678	0.105305145592341	0.0351017151974471	263	3	2130	27	88	2
Thoracic	Primary	Non_Treatment	CDKN2A	0.055045871559633	0.314319904268049	0.0243318707618668	734	56	1579	81	59	4
Thoracic	Primary	Non_Treatment	CTNNB1	0.0247307538891105	0.171519744714799	0.00797766254487435	421	11	2006	53	21	1
Thoracic	Primary	Non_Treatment	EGFR	0.187475069804547	0.0199441563621859	0.195452732349422	51	1	1690	279	299	193
Thoracic	Primary	Non_Treatment	FAT1	0.0191463901076984	0.132828081372158	0.0171519744714799	326	9	2093	40	43	2
Thoracic	Primary	Non_Treatment	FBXW7	0.0131631431990427	0.116074990027922	0.0151575588352613	289	4	2149	31	39	1
Thoracic	Primary	Non_Treatment	GNAS	0.0119664938173115	0.0219385719984045	0.128440366972477	56	1	2106	26	318	6
Thoracic	Primary	Non_Treatment	KEAP1	0.0506581571599521	0.118867171918628	0.0442760271240527	253	47	2021	79	109	4
Thoracic	Primary	Non_Treatment	NOTCH1	0.0103709613083367	0.120063821300359	0.03111288392501	297	6	2109	21	78	2
Thoracic	Primary	Non_Treatment	PBRM1	0.0139609094535301	0.195053849222178	0.00717989629038692	479	12	1977	25	19	1
Thoracic	Primary	Non_Treatment	PIK3CA	0.0526525727961707	0.0570402871958516	0.154367770243319	139	6	1885	94	354	35
Thoracic	Primary	Non_Treatment	PTPRD	0.012764260071799	0.237335460710012	0.0307140007977663	590	7	1810	27	78	1
Thoracic	Primary	Non_Treatment	RASA1	0.0191463901076984	0.133625847626645	0.0370961308336657	320	17	2048	33	94	1
Thoracic	Primary	Non_Treatment	RB1	0.0674112485041883	0.202233745512565	0.0131631431990427	426	83	1888	81	27	8
Thoracic	Primary	Non_Treatment	RBM10	0.0777822098125249	0.110091743119266	0.0402871958516155	262	16	1954	178	99	4
Thoracic	Primary	Non_Treatment	SETD2	0.0327084164339848	0.18986836856801	0.00598324690865576	465	13	1948	70	15	2
Thoracic	Primary	Non_Treatment	SMAD4	0.0215396888711607	0.158356601515756	0.0351017151974471	379	20	1989	35	88	2
Thoracic	Primary	Non_Treatment	SMARCA4	0.0259274032708416	0.120063821300359	0.0438771439968089	291	12	2043	55	111	1
Thoracic	Primary	Non_Treatment	STK11	0.112883925009972	0.131631431990427	0.0362983645791783	239	93	1900	188	88	5
Thoracic	Primary	Non_Treatment	TERT	0.0251296370163542	0.0135620263262864	0.327483047467092	35	1	1607	47	805	18
Thoracic	Primary	Non_Treatment	TP53	0.465496609493418	0.195053849222178	0.0131631431990427	169	322	1158	829	16	19
Thoracic	Metastasis	Treatment	APC	0.0250836120401338	0.190635451505017	0.0785953177257525	106	10	432	7	48	1
Thoracic	Metastasis	Treatment	ARID1A	0.0702341137123746	0.220735785953177	0.0652173913043478	123	11	399	30	37	4
Thoracic	Metastasis	Treatment	ARID2	0.0334448160535117	0.0869565217391304	0.112040133779264	52	2	464	17	65	4
Thoracic	Metastasis	Treatment	ATM	0.0434782608695652	0.133779264214047	0.118729096989967	76	6	432	17	67	6
Thoracic	Metastasis	Treatment	BRAF	0.0367892976588629	0.0585284280936455	0.27257525083612	36	1	384	18	159	6
Thoracic	Metastasis	Treatment	CBL	0.0100334448160535	0.135451505016722	0.115384615384615	82	1	444	6	69	2
Thoracic	Metastasis	Treatment	CDKN2A	0.0702341137123746	0.510033444816054	0.0451505016722408	280	27	251	17	28	1
Thoracic	Metastasis	Treatment	CREBBP	0.0117056856187291	0.0953177257525084	0.177257525083612	57	2	432	5	105	3
Thoracic	Metastasis	Treatment	CTNNB1	0.0334448160535117	0.309364548494983	0.0167224080267559	178	9	392	13	11	1
Thoracic	Metastasis	Treatment	EGFR	0.307692307692308	0.0267558528428094	0.456521739130435	14	4	259	52	144	131
Thoracic	Metastasis	Treatment	EP300	0.0133779264214047	0.24247491638796	0.0551839464882943	144	3	415	7	34	1
Thoracic	Metastasis	Treatment	ERBB2	0.0317725752508361	0.0518394648829431	0.177257525083612	32	1	450	13	100	8
Thoracic	Metastasis	Treatment	FAT1	0.0183946488294314	0.229096989966555	0.0351170568561873	135	4	433	9	22	1
Thoracic	Metastasis	Treatment	FBXW7	0.0100334448160535	0.209030100334448	0.0451505016722408	123	4	444	4	28	1
Thoracic	Metastasis	Treatment	KEAP1	0.0535117056856187	0.235785953177258	0.0719063545150502	130	13	396	20	43	2
Thoracic	Metastasis	Treatment	KMT2C	0.0217391304347826	0.0618729096989967	0.274247491638796	38	1	386	13	164	2
Thoracic	Metastasis	Treatment	KMT2D	0.040133779264214	0.0652173913043478	0.100334448160535	39	2	479	22	59	3
Thoracic	Metastasis	Treatment	KRAS	0.198996655518395	0.0903010033444816	0.148829431438127	51	5	374	83	57	34
Thoracic	Metastasis	Treatment	MAP2K1	0.0100334448160535	0.239130434782609	0.048494983277592	144	1	422	6	29	2
Thoracic	Metastasis	Treatment	MAX	0.0117056856187291	0.112040133779264	0.140468227424749	65	4	444	5	85	1
Thoracic	Metastasis	Treatment	MET	0.0334448160535117	0.0568561872909699	0.267558528428094	35	1	394	12	152	10
Thoracic	Metastasis	Treatment	NF1	0.0602006688963211	0.0618729096989967	0.17056856187291	33	6	434	27	98	6
Thoracic	Metastasis	Treatment	NOTCH1	0.0133779264214047	0.207357859531773	0.0618729096989967	122	4	434	5	37	2
Thoracic	Metastasis	Treatment	NOTCH4	0.0117056856187291	0.105351170568562	0.138795986622074	64	1	448	6	82	3
Thoracic	Metastasis	Treatment	PBRM1	0.0167224080267559	0.327759197324415	0.0217391304347826	194	4	383	8	14	1
Thoracic	Metastasis	Treatment	PIK3CA	0.0602006688963211	0.0719063545150502	0.214046822742475	41	4	406	23	118	12
Thoracic	Metastasis	Treatment	PTEN	0.0234113712374582	0.21571906354515	0.0367892976588629	124	7	441	8	22	2
Thoracic	Metastasis	Treatment	PTPRD	0.0100334448160535	0.394648829431438	0.0568561872909699	234	4	326	4	35	1
Thoracic	Metastasis	Treatment	PTPRT	0.0100334448160535	0.0568561872909699	0.192307692307692	35	1	448	3	112	5
Thoracic	Metastasis	Treatment	RASA1	0.0133779264214047	0.197324414715719	0.0752508361204013	117	3	430	7	46	1
Thoracic	Metastasis	Treatment	RB1	0.0602006688963211	0.364548494983278	0.0250836120401338	202	18	349	18	14	3
Thoracic	Metastasis	Treatment	RBM10	0.0668896321070234	0.264214046822742	0.0719063545150502	147	13	371	28	43	2
Thoracic	Metastasis	Treatment	SETD2	0.0334448160535117	0.32943143812709	0.0100334448160535	196	3	378	19	7	1
Thoracic	Metastasis	Treatment	SMAD4	0.0384615384615385	0.352842809364548	0.0568561872909699	197	16	346	9	35	1
Thoracic	Metastasis	Treatment	SMARCA4	0.0367892976588629	0.245819397993311	0.0668896321070234	144	5	394	19	41	1
Thoracic	Metastasis	Treatment	SPEN	0.0100334448160535	0.163879598662207	0.0836120401337793	97	3	448	4	50	2
Thoracic	Metastasis	Treatment	STK11	0.0836120401337793	0.264214046822742	0.0535117056856187	140	20	379	31	32	2
Thoracic	Metastasis	Treatment	TERT	0.0167224080267559	0.0234113712374582	0.498327759197324	15	1	281	7	295	5
Thoracic	Metastasis	Treatment	TP53	0.610367892976589	0.344481605351171	0.020066889632107	76	132	156	226	4	10
Thoracic	Metastasis	Treatment	U2AF1	0.0167224080267559	0.140468227424749	0.118729096989967	85	1	435	10	71	2
Thoracic	Metastasis	Treatment	ZFHX3	0.0100334448160535	0.209030100334448	0.0903010033444816	125	2	417	4	53	3
Thoracic	Metastasis	Non_Treatment	APC	0.0221075902726603	0.215917464996315	0.0810611643330877	274	21	946	10	110	2
Thoracic	Metastasis	Non_Treatment	ARID1A	0.0449521002210759	0.197494473102432	0.051584377302874	260	10	971	50	68	4
Thoracic	Metastasis	Non_Treatment	ATM	0.0346352247605011	0.123802505526898	0.100957995578482	158	12	1022	32	133	6
Thoracic	Metastasis	Non_Treatment	ATR	0.0117907148120855	0.0648489314664702	0.178334561532793	89	1	1019	10	236	8
Thoracic	Metastasis	Non_Treatment	BRAF	0.0405305821665438	0.0729550478997789	0.219602063375092	98	3	922	40	285	15
Thoracic	Metastasis	Non_Treatment	CDKN2A	0.0545320560058954	0.417096536477524	0.0611643330876934	538	30	667	43	81	4
Thoracic	Metastasis	Non_Treatment	CREBBP	0.0147383935151069	0.0899042004421518	0.165070007369197	121	3	1000	13	219	7
Thoracic	Metastasis	Non_Treatment	CTNNB1	0.0309506263817244	0.286661753868828	0.0125276344878408	380	11	921	32	17	2
Thoracic	Metastasis	Non_Treatment	EGFR	0.196757553426677	0.0390567428150332	0.344141488577745	53	2	747	92	293	176
Thoracic	Metastasis	Non_Treatment	EP300	0.0140014738393515	0.211495946941783	0.0471628592483419	286	3	991	17	64	2
Thoracic	Metastasis	Non_Treatment	EPHA3	0.0103168754605748	0.254974207811349	0.05379513633014	343	5	932	8	71	4
Thoracic	Metastasis	Non_Treatment	ERBB2	0.023581429624171	0.0501105379513633	0.144436256448047	69	1	1070	25	189	9
Thoracic	Metastasis	Non_Treatment	FAT1	0.0154753131908622	0.232129697862933	0.0250552689756817	306	11	999	11	34	2
Thoracic	Metastasis	Non_Treatment	FBXW7	0.0117907148120855	0.209285187914517	0.0294767870302137	279	7	1025	10	40	2
Thoracic	Metastasis	Non_Treatment	KDM5C	0.0132645541635962	0.216654384672071	0.0766396462785556	286	10	951	10	105	1
Thoracic	Metastasis	Non_Treatment	KEAP1	0.0700073691967576	0.193809874723655	0.0744288872512896	233	32	932	63	100	3
Thoracic	Metastasis	Non_Treatment	KMT2C	0.0206337509211496	0.0736919675755343	0.221075902726603	101	1	936	23	295	7
Thoracic	Metastasis	Non_Treatment	KRAS	0.260132645541636	0.0928518791451732	0.126750184229919	113	15	772	289	122	52
Thoracic	Metastasis	Non_Treatment	MED12	0.0110537951363301	0.180545320560059	0.0869565217391304	243	4	985	11	117	3
Thoracic	Metastasis	Non_Treatment	MET	0.0250552689756817	0.0685335298452469	0.214443625644805	92	3	954	21	280	13
Thoracic	Metastasis	Non_Treatment	NF1	0.0486366985998526	0.0604274134119381	0.145910095799558	77	7	1028	51	189	11
Thoracic	Metastasis	Non_Treatment	NF2	0.0117907148120855	0.212232866617539	0.0619012527634488	284	6	975	12	85	1
Thoracic	Metastasis	Non_Treatment	NOTCH1	0.0184229918938836	0.187177597641857	0.075165806927045	247	9	987	16	101	3
Thoracic	Metastasis	Non_Treatment	PBRM1	0.0154753131908622	0.308032424465733	0.0162122328666175	409	11	907	12	23	1
Thoracic	Metastasis	Non_Treatment	PIK3CA	0.0405305821665438	0.0714812085482682	0.207811348563007	98	1	940	40	267	17
Thoracic	Metastasis	Non_Treatment	PTEN	0.0324244657332351	0.207074428887251	0.0302137067059691	262	21	1013	24	41	2
Thoracic	Metastasis	Non_Treatment	PTPRD	0.0140014738393515	0.321296978629329	0.0677966101694915	428	10	821	10	92	2
Thoracic	Metastasis	Non_Treatment	PTPRT	0.0162122328666175	0.049373618275608	0.182756079587325	67	2	1029	15	242	8
Thoracic	Metastasis	Non_Treatment	RASA1	0.0103168754605748	0.212232866617539	0.0759027266028003	278	12	964	4	104	1
Thoracic	Metastasis	Non_Treatment	RB1	0.109801031687546	0.349299926308032	0.0243183492999263	384	92	805	47	22	13
Thoracic	Metastasis	Non_Treatment	RBM10	0.0567428150331614	0.220338983050847	0.0803242446573323	278	23	899	52	106	5
Thoracic	Metastasis	Non_Treatment	SETD2	0.0294767870302137	0.30066322770818	0.0125276344878408	403	7	900	34	17	2
Thoracic	Metastasis	Non_Treatment	SMAD4	0.0302137067059691	0.298452468680914	0.0552689756816507	386	21	858	21	75	2
Thoracic	Metastasis	Non_Treatment	SMARCA4	0.0530582166543847	0.203389830508475	0.0648489314664702	254	24	948	47	86	4
Thoracic	Metastasis	Non_Treatment	STK11	0.121591746499632	0.211495946941783	0.0589535740604274	226	63	890	102	79	3
Thoracic	Metastasis	Non_Treatment	TERT	0.0265291083271923	0.0176860722181282	0.438467207074429	25	1	717	23	582	15
Thoracic	Metastasis	Non_Treatment	TET2	0.0125276344878408	0.219602063375092	0.0184229918938836	296	4	1021	15	26	1
Thoracic	Metastasis	Non_Treatment	TP53	0.609432571849668	0.340456890198968	0.0243183492999263	132	332	388	476	13	22
Thoracic	Metastasis	Non_Treatment	U2AF1	0.0132645541635962	0.123802505526898	0.113485630066323	168	2	1020	17	154	2
